CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,MaritalStatus,AgeGroup,Gender,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,PreferedOrderCat,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount,R_Score,F_Score,M_Score,RFM_Score,UserSegment,PreferredLoginDevice_encoded,MaritalStatus_encoded,Gender_encoded,PreferedOrderCat_encoded,Cluster,ClusterName,ChurnProbability,RiskLevel
52265,0,33.0,Mobile Phone,1,24.0,Single,3,Male,3.0,5.0,12.0,4.0,Fashion,7,1,0,3.0,205.12,3,5,4,354,高价值用户,0,2,1,0,3,低价值用户,0.04,低风险
52266,0,7.0,Pad,1,25.0,Married,3,Female,2.0,5.0,13.0,10.0,Laptop & Accessory,5,4,0,0.0,144.44,1,5,2,152,普通用户,1,1,0,3,2,普通活跃用户,0.0,低风险
52267,0,9.0,Pad,1,7.0,Single,3,Male,2.0,1.0,11.0,2.0,Household,1,3,1,1.0,121.54,5,2,1,521,普通用户,1,2,1,2,2,普通活跃用户,0.06,低风险
52268,0,17.0,Mobile Phone,1,10.0,Married,1,Male,3.0,14.0,14.0,13.0,Others,2,5,0,2.0,291.9,1,5,5,155,高价值用户,0,1,1,5,0,高价值忠诚用户,0.0,低风险
52269,0,7.0,Pad,2,17.0,Married,4,Male,2.0,1.0,11.0,8.0,Laptop & Accessory,5,4,0,0.0,144.9,2,2,2,222,普通用户,1,1,1,3,2,普通活跃用户,0.04,低风险
52270,0,8.0,Phone,1,12.0,Married,3,Male,3.0,2.0,14.0,2.0,Household,1,3,1,1.0,135.06,5,2,1,521,普通用户,2,1,1,2,2,普通活跃用户,0.0,低风险
52271,0,15.0,Phone,1,14.0,Married,1,Female,3.0,1.0,16.0,0.0,Laptop & Accessory,7,4,1,0.0,123.72,5,2,1,521,普通用户,2,1,0,3,2,普通活跃用户,0.07,低风险
52272,0,16.0,Mobile Phone,3,10.0,Single,4,Female,2.0,15.0,14.0,17.0,Fashion,4,1,0,10.0,202.31,1,5,4,154,高价值用户,0,2,0,0,0,高价值忠诚用户,0.04,低风险
52273,0,9.0,Mobile Phone,1,8.0,Single,3,Female,2.0,5.0,11.0,12.0,Laptop & Accessory,10,4,1,4.0,154.1,1,5,3,153,中等价值用户,0,2,0,3,0,高价值忠诚用户,0.1,低风险
52274,1,7.0,Mobile Phone,1,21.0,Married,3,Female,3.0,1.0,11.0,5.0,Fashion,2,1,0,0.0,179.78,2,2,4,224,普通用户,0,1,0,0,3,低价值用户,0.24,中风险
52275,0,1.0,Pad,1,8.0,Married,4,Male,2.0,2.0,12.0,2.0,Mobile Phone,2,1,1,0.0,138.67,5,2,1,521,普通用户,1,1,1,4,2,普通活跃用户,0.02,低风险
52276,0,24.0,Pad,1,12.0,Single,4,Female,3.0,7.0,14.0,7.0,Household,1,3,0,3.0,128.38,2,5,1,251,普通用户,1,2,0,2,0,高价值忠诚用户,0.03,低风险
52277,0,3.0,Pad,1,15.0,Single,3,Female,3.0,1.0,18.0,7.0,Laptop & Accessory,8,3,1,0.0,146.95,2,2,2,222,普通用户,1,2,0,3,1,新用户,0.15,低风险
52278,1,3.0,Phone,1,13.0,Married,3,Female,2.0,7.0,13.0,7.0,Household,4,3,1,4.0,133.39,2,5,1,251,普通用户,2,1,0,2,2,普通活跃用户,0.25,中风险
52279,0,9.0,Phone,1,7.0,Single,3,Male,2.0,1.0,11.0,2.0,Household,3,5,0,1.0,120.8,5,2,1,521,普通用户,2,2,1,2,2,普通活跃用户,0.05,低风险
52280,0,9.0,Phone,1,7.0,Single,3,Female,2.0,2.0,18.0,1.0,Household,2,4,0,1.0,120.96,5,2,1,521,普通用户,2,2,0,2,2,普通活跃用户,0.07,低风险
52281,0,5.0,Mobile Phone,3,14.0,Married,1,Male,2.0,1.0,15.0,8.0,Laptop & Accessory,2,1,0,0.0,162.09,2,2,3,223,普通用户,0,1,1,3,1,新用户,0.0,低风险
52282,0,18.0,Pad,1,31.0,Single,3,Female,2.0,1.0,22.0,0.0,Others,4,4,0,1.0,280.61,5,2,5,525,普通用户,1,2,0,5,1,新用户,0.05,低风险
52283,0,12.0,Mobile Phone,1,19.0,Married,4,Female,3.0,15.0,13.0,2.0,Grocery,7,4,1,1.0,271.23,5,5,5,555,高价值用户,0,1,0,1,0,高价值忠诚用户,0.02,低风险
52284,0,33.0,Phone,1,14.0,Married,3,Male,2.0,2.0,12.0,2.0,Household,2,3,0,1.0,123.72,5,2,1,521,普通用户,2,1,1,2,2,普通活跃用户,0.0,低风险
52285,1,3.0,Phone,1,13.0,Married,3,Male,3.0,1.0,18.0,1.0,Laptop & Accessory,2,3,0,0.0,148.83,5,2,2,522,普通用户,2,1,1,3,2,普通活跃用户,0.58,高风险
52286,1,2.0,Phone,1,29.0,Single,3,Male,3.0,1.0,13.0,3.0,Mobile Phone,1,5,0,0.0,139.04,4,2,1,421,普通用户,2,2,1,4,2,普通活跃用户,0.87,高风险
52287,0,3.0,Phone,1,12.0,Married,4,Female,2.0,6.0,12.0,7.0,Laptop & Accessory,1,1,0,5.0,146.27,2,5,2,252,普通用户,2,1,0,3,2,普通活跃用户,0.02,低风险
52288,0,9.0,Mobile Phone,1,16.0,Married,3,Female,3.0,1.0,12.0,7.0,Fashion,4,3,0,1.0,170.94,2,2,3,223,普通用户,0,1,0,0,3,低价值用户,0.05,低风险
52289,0,19.0,Phone,2,7.0,Single,3,Female,2.0,5.0,12.0,7.0,Household,7,5,0,2.0,134.23,2,5,1,251,普通用户,2,2,0,2,2,普通活跃用户,0.03,低风险
52290,0,1.0,Pad,1,7.0,Married,5,Female,2.0,7.0,11.0,5.0,Laptop & Accessory,1,1,0,7.0,166.74,2,5,3,253,中等价值用户,1,1,0,3,0,高价值忠诚用户,0.04,低风险
52291,0,23.0,Mobile Phone,1,34.0,Married,3,Female,2.0,1.0,11.0,2.0,Grocery,5,5,1,1.0,268.8,5,2,5,525,普通用户,0,1,0,1,3,低价值用户,0.0,低风险
52292,1,3.0,Mobile Phone,3,31.0,Single,4,Male,2.0,1.0,12.0,0.0,Fashion,3,4,1,1.0,190.94,5,2,4,524,普通用户,0,2,1,0,3,低价值用户,0.88,高风险
52293,1,15.0,Mobile Phone,3,11.0,Single,3,Male,3.0,7.0,19.0,7.0,Fashion,10,4,1,7.0,184.46,2,5,4,254,高价值用户,0,2,1,0,0,高价值忠诚用户,0.92,高风险
52294,0,3.0,Mobile Phone,1,23.0,Married,3,Female,3.0,1.0,23.0,3.0,Fashion,2,5,1,1.0,219.16000000000005,4,2,5,425,普通用户,0,1,0,0,3,低价值用户,0.03,低风险
52295,0,12.0,Phone,1,24.0,Single,3,Male,2.0,1.0,11.0,7.0,Laptop & Accessory,1,3,0,1.0,145.34,2,2,2,222,普通用户,2,2,1,3,2,普通活跃用户,0.0,低风险
52296,0,4.0,Pad,3,8.0,Married,3,Female,2.0,9.0,19.0,6.0,Fashion,2,3,1,8.0,198.52,2,5,4,254,高价值用户,1,1,0,0,0,高价值忠诚用户,0.02,低风险
52297,0,14.0,Pad,3,16.0,Single,5,Male,2.0,11.0,13.0,9.0,Laptop & Accessory,2,4,0,3.0,161.51,1,5,3,153,中等价值用户,1,2,1,3,0,高价值忠诚用户,0.01,低风险
52298,1,9.0,Pad,3,7.0,Single,3,Female,2.0,2.0,11.0,2.0,Household,2,4,1,2.0,123.02,5,2,1,521,普通用户,1,2,0,2,2,普通活跃用户,0.86,高风险
52299,1,7.0,Phone,1,14.0,Married,3,Male,2.0,1.0,12.0,2.0,Household,5,5,0,1.0,123.62,5,2,1,521,普通用户,2,1,1,2,2,普通活跃用户,0.2,中风险
52300,0,15.0,Pad,1,8.0,Married,3,Male,2.0,2.0,13.0,10.0,Grocery,1,3,1,1.0,278.61,1,2,5,125,普通用户,1,1,1,1,3,低价值用户,0.02,低风险
52301,0,28.0,Mobile Phone,1,8.0,Married,5,Female,2.0,9.0,14.0,11.0,Others,5,3,0,1.0,291.87,1,5,5,155,高价值用户,0,1,0,5,0,高价值忠诚用户,0.0,低风险
52302,0,29.0,Mobile Phone,2,14.0,Single,3,Male,3.0,7.0,15.0,7.0,Others,7,4,0,2.0,297.17,2,5,5,255,高价值用户,0,2,1,5,0,高价值忠诚用户,0.02,低风险
52303,0,13.0,Pad,1,22.0,Married,3,Male,3.0,1.0,16.0,0.0,Household,10,3,0,1.0,135.44,5,2,1,521,普通用户,1,1,1,2,1,新用户,0.12,低风险
52304,0,7.0,Mobile Phone,1,15.0,Married,3,Male,2.0,1.0,11.0,6.0,Fashion,1,1,0,0.0,185.0,2,2,4,224,普通用户,0,1,1,0,3,低价值用户,0.11,低风险
52305,0,13.0,Phone,1,8.0,Single,3,Male,3.0,8.0,13.0,8.0,Laptop & Accessory,2,1,0,3.0,146.61,2,5,2,252,普通用户,2,2,1,3,0,高价值忠诚用户,0.02,低风险
52306,0,14.0,Pad,3,7.0,Married,3,Female,3.0,1.0,17.0,7.0,Laptop & Accessory,1,5,0,0.0,141.03,2,2,2,222,普通用户,1,1,0,3,2,普通活跃用户,0.0,低风险
52307,0,8.0,Pad,1,10.0,Single,3,Male,2.0,1.0,11.0,1.0,Laptop & Accessory,2,3,1,1.0,142.49,5,2,2,522,普通用户,1,2,1,3,2,普通活跃用户,0.04,低风险
52308,0,24.0,Mobile Phone,2,11.0,Married,3,Male,2.0,2.0,11.0,10.0,Grocery,2,4,1,0.0,240.26,1,2,5,125,普通用户,0,1,1,1,3,低价值用户,0.0,低风险
52309,0,11.0,Mobile Phone,3,8.0,Married,3,Female,2.0,1.0,15.0,7.0,Laptop & Accessory,4,5,0,0.0,168.93,2,2,3,223,普通用户,0,1,0,3,1,新用户,0.0,低风险
52310,0,7.0,Mobile Phone,3,21.0,Single,3,Female,3.0,9.0,12.0,6.0,Laptop & Accessory,2,5,0,4.0,161.25,2,5,3,253,中等价值用户,0,2,0,3,0,高价值忠诚用户,0.01,低风险
52311,0,3.0,Phone,1,25.0,Married,3,Male,3.0,1.0,11.0,2.0,Mobile Phone,4,1,0,0.0,136.69,5,2,1,521,普通用户,2,1,1,4,2,普通活跃用户,0.06,低风险
52312,1,23.0,Mobile Phone,1,13.0,Married,4,Female,2.0,5.0,14.0,9.0,Fashion,8,5,1,1.0,200.08,1,5,4,154,高价值用户,0,1,0,0,3,低价值用户,0.73,高风险
52313,0,13.0,Phone,1,14.0,Married,3,Male,2.0,1.0,22.0,3.0,Household,4,4,0,1.0,123.87,4,2,1,421,普通用户,2,1,1,2,2,普通活跃用户,0.04,低风险
52314,0,9.0,Pad,3,13.0,Married,1,Female,2.0,6.0,16.0,13.0,Laptop & Accessory,3,5,0,5.0,146.39,1,5,2,152,普通用户,1,1,0,3,0,高价值忠诚用户,0.1,低风险
52315,0,21.0,Mobile Phone,1,10.0,Single,3,Male,2.0,1.0,11.0,8.0,Fashion,2,1,0,1.0,178.98,2,2,4,224,普通用户,0,2,1,0,3,低价值用户,0.01,低风险
52316,0,3.0,Phone,3,14.0,Married,1,Female,3.0,1.0,14.0,0.0,Household,9,1,0,0.0,125.34,5,2,1,521,普通用户,2,1,0,2,2,普通活跃用户,0.16,低风险
52317,0,24.0,Mobile Phone,1,17.0,Single,4,Female,2.0,1.0,16.0,3.0,Grocery,4,4,0,0.0,231.42,4,2,5,425,普通用户,0,2,0,1,3,低价值用户,0.01,低风险
52318,0,9.0,Pad,1,7.0,Single,3,Female,3.0,1.0,15.0,0.0,Mobile Phone,2,1,0,1.0,116.11,5,2,1,521,普通用户,1,2,0,4,2,普通活跃用户,0.13,低风险
52319,0,8.0,Mobile Phone,1,7.0,Married,4,Female,2.0,1.0,12.0,0.0,Laptop & Accessory,1,1,0,0.0,153.63,5,2,2,522,普通用户,0,1,0,3,2,普通活跃用户,0.08,低风险
52320,0,3.0,Pad,3,8.0,Single,5,Male,2.0,1.0,20.0,0.0,Laptop & Accessory,4,1,0,0.0,150.71,5,2,2,522,普通用户,1,2,1,3,2,普通活跃用户,0.07,低风险
52321,1,18.0,Mobile Phone,3,19.0,Single,1,Male,2.0,2.0,17.0,8.0,Grocery,7,3,1,1.0,236.95,2,2,5,225,普通用户,0,2,1,1,3,低价值用户,0.88,高风险
52322,0,29.0,Mobile Phone,1,29.0,Married,3,Male,3.0,2.0,12.0,9.0,Grocery,5,4,1,13.0,234.02,1,2,5,125,普通用户,0,1,1,1,0,高价值忠诚用户,0.07,低风险
52323,0,9.0,Pad,1,32.0,Married,4,Female,3.0,1.0,20.0,0.0,Household,2,3,0,1.0,120.29,5,2,1,521,普通用户,1,1,0,2,2,普通活跃用户,0.04,低风险
52324,0,13.0,Mobile Phone,1,8.0,Married,1,Female,2.0,11.0,20.0,8.0,Laptop & Accessory,6,3,0,6.0,163.77,2,5,3,253,中等价值用户,0,1,0,3,0,高价值忠诚用户,0.02,低风险
52325,0,7.0,Mobile Phone,1,35.0,Married,3,Male,2.0,7.0,13.0,7.0,Laptop & Accessory,5,3,0,5.0,154.29,2,5,3,253,中等价值用户,0,1,1,3,0,高价值忠诚用户,0.0,低风险
52326,1,3.0,Pad,3,8.0,Single,4,Female,3.0,1.0,14.0,0.0,Household,8,1,0,0.0,127.85,5,2,1,521,普通用户,1,2,0,2,2,普通活跃用户,0.95,高风险
52327,1,3.0,Pad,3,24.0,Married,3,Female,3.0,3.0,18.0,2.0,Laptop & Accessory,1,3,1,0.0,146.14,5,4,2,542,普通用户,1,1,0,3,2,普通活跃用户,0.73,高风险
52328,0,11.0,Pad,1,14.0,Married,1,Male,2.0,1.0,11.0,3.0,Household,2,3,0,0.0,126.1,4,2,1,421,普通用户,1,1,1,2,2,普通活跃用户,0.04,低风险
52329,0,7.0,Mobile Phone,1,8.0,Single,3,Female,3.0,4.0,11.0,11.0,Laptop & Accessory,2,1,0,4.0,166.87,1,4,3,143,中等价值用户,0,2,0,3,0,高价值忠诚用户,0.01,低风险
52330,0,1.0,Phone,3,32.0,Married,4,Male,2.0,1.0,11.0,4.0,Laptop & Accessory,2,5,0,1.0,147.24,3,2,2,322,普通用户,2,1,1,3,2,普通活跃用户,0.35,中风险
52331,1,3.0,Mobile Phone,1,28.0,Married,3,Male,3.0,6.0,15.0,7.0,Laptop & Accessory,2,3,1,5.0,161.79,2,5,3,253,中等价值用户,0,1,1,3,0,高价值忠诚用户,0.87,高风险
52332,0,12.0,Mobile Phone,3,27.0,Married,4,Male,2.0,1.0,12.0,4.0,Laptop & Accessory,4,1,1,0.0,161.2,3,2,3,323,普通用户,0,1,1,3,1,新用户,0.02,低风险
52333,0,24.0,Pad,3,8.0,Married,3,Male,2.0,3.0,11.0,2.0,Fashion,3,4,0,3.0,205.96,5,4,4,544,高价值用户,1,1,1,0,3,低价值用户,0.0,低风险
52334,0,14.0,Pad,1,28.0,Married,3,Female,3.0,3.0,14.0,3.0,Laptop & Accessory,4,1,1,2.0,154.67,4,4,3,443,中等价值用户,1,1,0,3,1,新用户,0.0,低风险
52335,0,13.0,Phone,1,10.0,Married,3,Male,3.0,1.0,15.0,3.0,Household,8,3,1,1.0,129.96,4,2,1,421,普通用户,2,1,1,2,2,普通活跃用户,0.01,低风险
52336,0,6.0,Pad,3,11.0,Married,3,Male,3.0,1.0,13.0,2.0,Laptop & Accessory,7,1,0,1.0,199.98,5,2,4,524,普通用户,1,1,1,3,1,新用户,0.03,低风险
52337,0,5.0,Phone,3,8.0,Married,3,Male,2.0,1.0,13.0,2.0,Laptop & Accessory,1,4,1,1.0,140.78,5,2,1,521,普通用户,2,1,1,3,2,普通活跃用户,0.01,低风险
52338,0,12.0,Pad,1,31.0,Married,3,Male,3.0,1.0,21.0,3.0,Fashion,4,3,0,0.0,209.2,4,2,5,425,普通用户,1,1,1,0,3,低价值用户,0.05,低风险
52339,0,3.0,Mobile Phone,3,24.0,Married,1,Male,3.0,1.0,11.0,2.0,Laptop & Accessory,3,3,0,1.0,162.32,5,2,3,523,普通用户,0,1,1,3,1,新用户,0.15,低风险
52340,0,25.0,Pad,1,34.0,Married,1,Female,2.0,2.0,11.0,2.0,Grocery,3,3,1,1.0,232.47000000000003,5,2,5,525,普通用户,1,1,0,1,3,低价值用户,0.0,低风险
52341,0,16.0,Phone,1,12.0,Single,4,Female,3.0,1.0,14.0,8.0,Laptop & Accessory,2,3,1,0.0,140.81,2,2,2,222,普通用户,2,2,0,3,2,普通活跃用户,0.02,低风险
52342,0,3.0,Mobile Phone,3,16.0,Married,4,Female,3.0,4.0,11.0,4.0,Laptop & Accessory,2,1,1,1.0,157.69,3,4,3,343,中等价值用户,0,1,0,3,1,新用户,0.15,低风险
52343,1,3.0,Phone,1,14.0,Single,3,Female,2.0,7.0,13.0,7.0,Household,2,3,1,4.0,123.94,2,5,1,251,普通用户,2,2,0,2,2,普通活跃用户,0.92,高风险
52344,0,3.0,Phone,1,8.0,Single,4,Male,2.0,1.0,12.0,1.0,Mobile Phone,1,1,0,1.0,139.04,5,2,1,521,普通用户,2,2,1,4,2,普通活跃用户,0.11,低风险
52345,0,15.0,Mobile Phone,2,16.0,Married,3,Female,2.0,1.0,14.0,9.0,Grocery,1,5,0,1.0,267.99,1,2,5,125,普通用户,0,1,0,1,3,低价值用户,0.02,低风险
52346,0,25.0,Phone,1,14.0,Married,3,Female,3.0,1.0,13.0,4.0,Household,10,5,0,1.0,129.5,3,2,1,321,普通用户,2,1,0,2,2,普通活跃用户,0.02,低风险
52347,0,13.0,Phone,1,17.0,Single,3,Female,3.0,1.0,18.0,2.0,Mobile Phone,5,3,0,1.0,136.29,5,2,1,521,普通用户,2,2,0,4,2,普通活跃用户,0.02,低风险
52348,0,8.0,Pad,1,24.0,Single,3,Male,2.0,2.0,11.0,2.0,Fashion,3,1,0,2.0,193.62,5,2,4,524,普通用户,1,2,1,0,3,低价值用户,0.12,低风险
52349,0,3.0,Phone,1,7.0,Married,3,Male,2.0,1.0,11.0,2.0,Household,5,1,0,0.0,132.29,5,2,1,521,普通用户,2,1,1,2,2,普通活跃用户,0.29,中风险
52350,0,3.0,Phone,1,13.0,Single,1,Male,3.0,1.0,12.0,7.0,Mobile Phone,1,5,0,0.0,135.78,2,2,1,221,普通用户,2,2,1,4,2,普通活跃用户,0.16,低风险
52351,0,2.0,Mobile Phone,2,23.0,Single,4,Male,2.0,1.0,13.0,9.0,Fashion,2,5,0,0.0,179.88,1,2,4,124,普通用户,0,2,1,0,3,低价值用户,0.1,低风险
52352,1,12.0,Pad,1,34.0,Single,4,Male,3.0,1.0,20.0,3.0,Laptop & Accessory,4,5,0,0.0,142.84,4,2,2,422,普通用户,1,2,1,3,2,普通活跃用户,0.75,高风险
52353,1,3.0,Pad,1,20.0,Single,3,Female,2.0,7.0,12.0,7.0,Fashion,1,1,1,4.0,175.53,2,5,4,254,高价值用户,1,2,0,0,0,高价值忠诚用户,0.89,高风险
52354,0,27.0,Mobile Phone,1,7.0,Single,3,Female,2.0,12.0,19.0,7.0,Grocery,7,1,0,1.0,273.28,2,5,5,255,高价值用户,0,2,0,1,0,高价值忠诚用户,0.01,低风险
52355,0,33.0,Mobile Phone,1,7.0,Married,3,Female,3.0,1.0,15.0,5.0,Others,4,5,1,1.0,297.01,2,2,5,225,普通用户,0,1,0,5,1,新用户,0.01,低风险
52356,0,28.0,Mobile Phone,1,7.0,Married,1,Male,2.0,2.0,13.0,0.0,Grocery,3,1,0,0.0,247.32,5,2,5,525,普通用户,0,1,1,1,3,低价值用户,0.0,低风险
52357,0,9.0,Mobile Phone,3,9.0,Single,3,Female,3.0,1.0,16.0,1.0,Laptop & Accessory,4,4,1,0.0,192.78,5,2,4,524,普通用户,0,2,0,3,1,新用户,0.02,低风险
52358,1,9.0,Pad,3,7.0,Single,5,Female,2.0,1.0,12.0,0.0,Mobile Phone,2,3,0,0.0,113.59,5,2,1,521,普通用户,1,2,0,4,2,普通活跃用户,0.64,高风险
52359,0,3.0,Phone,3,13.0,Married,3,Female,3.0,1.0,14.0,2.0,Laptop & Accessory,8,5,0,1.0,147.79,5,2,2,522,普通用户,2,1,0,3,2,普通活跃用户,0.1,低风险
52360,0,4.0,Mobile Phone,1,14.0,Single,3,Female,3.0,1.0,11.0,0.0,Grocery,4,4,0,1.0,264.22,5,2,5,525,普通用户,0,2,0,1,3,低价值用户,0.06,低风险
52361,0,7.0,Pad,1,7.0,Married,3,Male,3.0,1.0,14.0,3.0,Household,6,5,0,1.0,129.96,4,2,1,421,普通用户,1,1,1,2,2,普通活跃用户,0.04,低风险
52362,1,9.0,Mobile Phone,1,14.0,Single,4,Female,2.0,1.0,12.0,0.0,Mobile Phone,2,4,0,0.0,112.61,5,2,1,521,普通用户,0,2,0,4,2,普通活跃用户,0.95,高风险
52363,0,9.0,Phone,1,17.0,Married,3,Male,3.0,1.0,14.0,4.0,Household,1,5,0,1.0,120.99,3,2,1,321,普通用户,2,1,1,2,2,普通活跃用户,0.01,低风险
52364,0,9.0,Mobile Phone,1,10.0,Single,4,Male,2.0,1.0,16.0,8.0,Laptop & Accessory,2,1,0,0.0,158.1,2,2,3,223,普通用户,0,2,1,3,1,新用户,0.01,低风险
52365,0,9.0,Mobile Phone,3,22.0,Married,4,Female,3.0,1.0,13.0,2.0,Laptop & Accessory,5,5,0,1.0,156.47,5,2,3,523,普通用户,0,1,0,3,1,新用户,0.01,低风险
52366,0,23.0,Phone,1,7.0,Married,3,Male,3.0,1.0,12.0,2.0,Household,8,1,0,1.0,134.2,5,2,1,521,普通用户,2,1,1,2,2,普通活跃用户,0.01,低风险
52367,1,3.0,Phone,3,15.0,Married,4,Male,3.0,2.0,12.0,2.0,Mobile Phone,4,5,0,2.0,144.0,5,2,2,522,普通用户,2,1,1,4,2,普通活跃用户,0.41,中风险
52368,0,13.0,Pad,1,11.0,Single,1,Male,2.0,1.0,14.0,3.0,Household,1,3,0,0.0,135.0,4,2,1,421,普通用户,1,2,1,2,2,普通活跃用户,0.03,低风险
52369,0,9.0,Phone,1,7.0,Married,3,Female,2.0,1.0,22.0,0.0,Household,3,5,0,0.0,120.66,5,2,1,521,普通用户,2,1,0,2,2,普通活跃用户,0.14,低风险
52370,0,23.0,Mobile Phone,1,8.0,Married,3,Female,2.0,5.0,19.0,6.0,Grocery,4,3,0,1.0,271.69,2,5,5,255,高价值用户,0,1,0,1,3,低价值用户,0.01,低风险
52371,0,3.0,Phone,3,10.0,Married,3,Female,2.0,1.0,12.0,3.0,Laptop & Accessory,2,3,1,1.0,141.62,4,2,2,422,普通用户,2,1,0,3,2,普通活跃用户,0.07,低风险
52372,0,5.0,Mobile Phone,3,13.0,Married,3,Male,3.0,1.0,12.0,3.0,Laptop & Accessory,5,1,0,0.0,192.04,4,2,4,424,普通用户,0,1,1,3,1,新用户,0.02,低风险
52373,0,7.0,Phone,1,7.0,Married,4,Female,2.0,1.0,17.0,2.0,Household,6,4,0,1.0,132.94,5,2,1,521,普通用户,2,1,0,2,2,普通活跃用户,0.03,低风险
52374,0,9.0,Phone,1,11.0,Married,1,Male,2.0,1.0,12.0,3.0,Household,3,3,1,0.0,121.27,4,2,1,421,普通用户,2,1,1,2,2,普通活跃用户,0.07,低风险
52375,0,13.0,Pad,1,15.0,Married,3,Male,2.0,1.0,11.0,7.0,Laptop & Accessory,4,3,0,0.0,139.75,2,2,1,221,普通用户,1,1,1,3,2,普通活跃用户,0.0,低风险
52376,0,4.0,Mobile Phone,3,14.0,Married,3,Male,2.0,9.0,18.0,9.0,Fashion,2,1,0,2.0,207.93,1,5,4,154,高价值用户,0,1,1,0,0,高价值忠诚用户,0.02,低风险
52377,1,9.0,Mobile Phone,3,15.0,Married,3,Male,2.0,4.0,11.0,3.0,Fashion,5,1,0,4.0,200.96,4,4,4,444,高价值用户,0,1,1,0,3,低价值用户,0.81,高风险
52378,1,2.0,Pad,1,8.0,Single,4,Female,2.0,1.0,23.0,0.0,Mobile Phone,3,5,1,0.0,136.46,5,2,1,521,普通用户,1,2,0,4,2,普通活跃用户,0.86,高风险
52379,1,3.0,Pad,1,7.0,Single,1,Female,3.0,4.0,11.0,7.0,Fashion,2,4,0,1.0,174.46,2,4,4,244,高价值用户,1,2,0,0,3,低价值用户,0.83,高风险
52380,0,18.0,Mobile Phone,1,26.0,Married,5,Male,3.0,1.0,18.0,7.0,Fashion,3,5,1,1.0,208.51,2,2,4,224,普通用户,0,1,1,0,3,低价值用户,0.01,低风险
52381,0,9.0,Phone,2,14.0,Single,1,Female,3.0,1.0,18.0,2.0,Household,10,4,0,1.0,121.09,5,2,1,521,普通用户,2,2,0,2,2,普通活跃用户,0.04,低风险
52382,1,3.0,Pad,1,8.0,Married,3,Male,3.0,2.0,13.0,2.0,Mobile Phone,7,1,1,0.0,137.22,5,2,1,521,普通用户,1,1,1,4,2,普通活跃用户,0.84,高风险
52383,0,18.0,Mobile Phone,1,35.0,Married,3,Male,2.0,1.0,18.0,2.0,Fashion,5,1,1,1.0,193.8,5,2,4,524,普通用户,0,1,1,0,3,低价值用户,0.0,低风险
52384,0,21.0,Mobile Phone,3,13.0,Married,3,Male,3.0,2.0,11.0,2.0,Laptop & Accessory,5,5,0,0.0,154.86,5,2,3,523,普通用户,0,1,1,3,1,新用户,0.01,低风险
52385,1,3.0,Phone,2,15.0,Married,3,Female,3.0,2.0,15.0,2.0,Household,2,3,0,2.0,127.42,5,2,1,521,普通用户,2,1,0,2,2,普通活跃用户,0.8,高风险
52386,0,13.0,Pad,1,14.0,Married,4,Male,2.0,2.0,11.0,8.0,Fashion,3,4,0,4.0,237.57,2,2,5,225,普通用户,1,1,1,0,3,低价值用户,0.02,低风险
52387,0,1.0,Mobile Phone,3,11.0,Single,3,Male,2.0,1.0,18.0,3.0,Laptop & Accessory,1,5,0,0.0,184.63,4,2,4,424,普通用户,0,2,1,3,1,新用户,0.09,低风险
52388,0,17.0,Pad,1,11.0,Single,4,Male,2.0,1.0,14.0,3.0,Household,4,3,0,0.0,131.62,4,2,1,421,普通用户,1,2,1,2,2,普通活跃用户,0.01,低风险
52389,0,26.0,Mobile Phone,1,8.0,Single,1,Male,2.0,8.0,12.0,8.0,Grocery,5,4,0,1.0,265.98,2,5,5,255,高价值用户,0,2,1,1,3,低价值用户,0.0,低风险
52390,0,22.0,Mobile Phone,1,11.0,Married,3,Male,3.0,1.0,14.0,2.0,Laptop & Accessory,3,3,0,0.0,166.51,5,2,3,523,普通用户,0,1,1,3,1,新用户,0.0,低风险
52391,0,13.0,Phone,1,14.0,Married,3,Male,3.0,1.0,14.0,2.0,Household,3,3,0,1.0,123.45,5,2,1,521,普通用户,2,1,1,2,2,普通活跃用户,0.0,低风险
52392,0,17.0,Phone,1,26.0,Single,3,Male,2.0,1.0,13.0,3.0,Household,2,4,0,1.0,134.2,4,2,1,421,普通用户,2,2,1,2,2,普通活跃用户,0.04,低风险
52393,0,6.0,Pad,3,13.0,Married,3,Male,2.0,1.0,14.0,3.0,Laptop & Accessory,1,5,0,1.0,143.73,4,2,2,422,普通用户,1,1,1,3,2,普通活跃用户,0.0,低风险
52394,0,7.0,Phone,3,9.0,Single,5,Male,2.0,3.0,18.0,12.0,Laptop & Accessory,4,5,0,2.0,147.59,1,4,2,142,普通用户,2,2,1,3,2,普通活跃用户,0.02,低风险
52395,0,3.0,Mobile Phone,3,22.0,Married,3,Male,3.0,2.0,15.0,2.0,Laptop & Accessory,9,3,0,1.0,153.01,5,2,2,522,普通用户,0,1,1,3,1,新用户,0.15,低风险
52396,0,15.0,Pad,1,15.0,Single,3,Female,3.0,5.0,13.0,8.0,Mobile Phone,2,1,0,0.0,136.73,2,5,1,251,普通用户,1,2,0,4,1,新用户,0.02,低风险
